ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
0,2016-04-06,00:10,DET @ MIA,DET,MIA,1.89,1.98,DET,MIA,0.5,Y,8,7,DET,1.98
1,2016-04-06,00:10,TOR @ TBR,TOR,TBR,1.92,1.95,TOR,TOR,0.547,N,2,3,TBR,1.95
2,2016-04-06,01:05,SEA @ TEX,SEA,TEX,1.95,1.92,TEX,TEX,0.573,N,10,2,SEA,1.92
3,2016-04-06,01:10,SFG @ MIL,SFG,MIL,1.63,2.38,SFG,MIL,0.508,Y,2,1,MIL,2.38
4,2016-04-06,02:40,COL @ ARI,COL,ARI,2.12,1.78,ARI,COL,0.515,Y,6,11,COL,1.78
5,2016-04-06,03:05,CHW @ OAK,CHW,OAK,1.88,1.98,CHW,CHW,0.51,N,5,4,OAK,1.98
6,2016-04-06,03:10,LAD @ SDP,LAD,SDP,1.84,2.04,LAD,LAD,0.596,N,3,0,LAD,2.04
7,2016-04-06,18:10,TOR @ TBR,TOR,TBR,1.78,2.13,TOR,TOR,0.547,N,3,5,TBR,2.13
8,2016-04-06,18:40,SFG @ MIL,SFG,MIL,1.73,2.19,SFG,MIL,0.508,Y,3,4,MIL,2.19
9,2016-04-06,19:05,SEA @ TEX,SEA,TEX,1.81,2.09,SEA,TEX,0.573,Y,9,5,SEA,2.09
10,2016-04-06,20:40,COL @ ARI,COL,ARI,2.31,1.67,ARI,COL,0.515,Y,4,3,COL,1.67
11,2016-04-06,21:55,DET @ MIA,DET,MIA,2.42,1.62,MIA,MIA,0.5,N,7,3,DET,1.62
12,2016-04-06,23:10,BOS @ CLE,BOS,CLE,2.19,1.74,CLE,CLE,0.521,N,6,7,CLE,1.74
13,2016-04-07,00:05,MIN @ BAL,MIN,BAL,2.02,1.85,BAL,BAL,0.666,N,2,4,BAL,1.85
14,2016-04-07,00:05,HOU @ NYY,HOU,NYY,2.1,1.8,NYY,NYY,0.548,N,6,16,NYY,1.8
15,2016-04-07,00:10,PHI @ CIN,PHI,CIN,2.15,1.76,CIN,CIN,0.54,N,2,3,CIN,1.76
16,2016-04-07,03:05,CHW @ OAK,CHW,OAK,2.13,1.77,OAK,CHW,0.51,Y,1,2,CHW,1.77
17,2016-04-07,17:35,PHI @ CIN,PHI,CIN,2.12,1.78,CIN,CIN,0.54,N,6,10,CIN,1.78
18,2016-04-07,20:35,CHW @ OAK,CHW,OAK,2.02,1.86,OAK,CHW,0.51,Y,6,1,CHW,1.86
19,2016-04-07,21:05,MIA @ WSN,MIA,WSN,2.22,1.72,WSN,WSN,0.633,N,6,4,MIA,1.72
20,2016-04-07,21:05,HOU @ NYY,HOU,NYY,1.98,1.89,NYY,NYY,0.548,N,5,8,NYY,1.89
21,2016-04-07,21:35,LAD @ SFG,LAD,SFG,2.06,1.82,SFG,LAD,0.511,Y,6,12,SFG,1.82
22,2016-04-08,02:40,CHC @ ARI,CHC,ARI,1.6,2.41,CHC,CHC,0.667,N,14,6,ARI,2.41
23,2016-04-08,03:05,TEX @ LAA,TEX,LAA,2.22,1.71,LAA,TEX,0.584,Y,3,4,TEX,1.71
24,2016-04-08,18:10,NYY @ DET,NYY,DET,2.04,1.84,DET,DET,0.541,N,0,4,DET,1.84
25,2016-04-08,18:10,PHI @ NYM,PHI,NYM,3.27,1.37,NYM,NYM,0.636,N,2,7,NYM,1.37
26,2016-04-08,21:10,CLE @ CHW,CLE,CHW,1.72,2.22,CLE,CLE,0.521,N,7,1,CLE,2.22
27,2016-04-08,21:10,SDP @ COL,SDP,COL,2.3,1.68,COL,COL,0.591,N,13,6,SDP,1.68
28,2016-04-09,00:07,BOS @ TOR,BOS,TOR,2.43,1.61,TOR,TOR,0.507,N,8,7,BOS,1.61
29,2016-04-09,00:10,PIT @ CIN,PIT,CIN,1.7,2.26,PIT,PIT,0.536,N,6,5,CIN,2.26
30,2016-04-09,00:35,STL @ ATL,STL,ATL,1.62,2.39,STL,STL,0.599,N,7,4,STL,2.39
31,2016-04-09,01:10,HOU @ MIL,HOU,MIL,1.82,2.07,HOU,HOU,0.508,N,4,6,HOU,2.07
32,2016-04-09,01:15,MIN @ KCR,MIN,KCR,2.38,1.63,KCR,KCR,0.621,N,3,4,KCR,1.63
33,2016-04-09,02:40,CHC @ ARI,CHC,ARI,1.78,2.13,CHC,CHC,0.667,N,2,3,CHC,2.13
34,2016-04-09,03:05,TEX @ LAA,TEX,LAA,2.15,1.77,LAA,TEX,0.584,Y,7,3,TEX,1.77
35,2016-04-09,03:10,OAK @ SEA,OAK,SEA,2.34,1.66,SEA,SEA,0.613,N,3,2,OAK,1.66
36,2016-04-09,03:15,LAD @ SFG,LAD,SFG,1.97,1.9,SFG,LAD,0.511,Y,2,3,LAD,1.9
37,2016-04-09,18:07,BOS @ TOR,BOS,TOR,2.07,1.82,TOR,TOR,0.507,N,8,4,BOS,1.82
38,2016-04-09,18:10,PIT @ CIN,PIT,CIN,1.77,2.14,PIT,PIT,0.536,N,1,5,CIN,2.14
39,2016-04-09,18:10,NYY @ DET,NYY,DET,1.97,1.9,DET,DET,0.541,N,8,4,NYY,1.9
40,2016-04-09,19:10,CLE @ CHW,CLE,CHW,2.47,1.59,CHW,CLE,0.521,Y,3,7,CHW,1.59
41,2016-04-09,21:05,LAD @ SFG,LAD,SFG,1.71,2.2,LAD,LAD,0.511,N,3,2,LAD,2.2
42,2016-04-10,00:10,STL @ ATL,STL,ATL,1.7,2.25,STL,STL,0.599,N,12,2,STL,2.25
43,2016-04-10,00:10,PHI @ NYM,PHI,NYM,2.45,1.61,NYM,NYM,0.636,N,1,0,PHI,1.61
44,2016-04-10,00:15,MIN @ KCR,MIN,KCR,2.14,1.77,KCR,KCR,0.621,N,0,7,KCR,1.77
45,2016-04-10,01:10,CHC @ ARI,CHC,ARI,1.93,1.93,CHC,CHC,0.667,N,4,2,CHC,1.93
46,2016-04-10,01:10,SDP @ COL,SDP,COL,2.1,1.8,COL,COL,0.591,N,16,3,COL,1.8
47,2016-04-10,02:05,TEX @ LAA,TEX,LAA,2.07,1.82,LAA,TEX,0.584,Y,4,1,LAA,1.82
48,2016-04-10,02:10,OAK @ SEA,OAK,SEA,2.13,1.78,SEA,SEA,0.613,N,6,1,OAK,1.78
49,2016-04-10,18:07,BOS @ TOR,BOS,TOR,2.28,1.68,TOR,TOR,0.507,N,0,3,TOR,1.68
50,2016-04-10,18:10,PIT @ CIN,PIT,CIN,1.85,2.04,PIT,PIT,0.536,N,1,2,CIN,2.04
51,2016-04-10,18:10,PHI @ NYM,PHI,NYM,3.17,1.39,NYM,NYM,0.636,N,5,2,PHI,1.39
52,2016-04-10,18:35,STL @ ATL,STL,ATL,1.6,2.46,STL,STL,0.599,N,12,7,STL,2.46
53,2016-04-10,18:35,TBR @ BAL,TBR,BAL,1.88,1.99,TBR,BAL,0.6,Y,3,5,BAL,1.99
54,2016-04-10,18:35,MIA @ WSN,MIA,WSN,2.33,1.66,WSN,WSN,0.633,N,2,4,WSN,1.66
55,2016-04-10,19:10,HOU @ MIL,HOU,MIL,1.59,2.47,HOU,HOU,0.508,N,2,3,MIL,2.47
56,2016-04-10,19:15,MIN @ KCR,MIN,KCR,2.48,1.59,KCR,KCR,0.621,N,3,4,KCR,1.59
57,2016-04-10,20:35,TEX @ LAA,TEX,LAA,2.05,1.83,LAA,TEX,0.584,Y,1,3,LAA,1.83
58,2016-04-10,21:05,LAD @ SFG,LAD,SFG,2.21,1.72,SFG,LAD,0.511,Y,6,9,SFG,1.72
59,2016-04-10,21:10,CHC @ ARI,CHC,ARI,1.46,2.83,CHC,CHC,0.667,N,7,3,CHC,2.83
60,2016-04-10,21:10,SDP @ COL,SDP,COL,2.18,1.74,COL,COL,0.591,N,3,6,COL,1.74
61,2016-04-10,21:10,OAK @ SEA,OAK,SEA,2.39,1.63,SEA,SEA,0.613,N,2,1,OAK,1.63
62,2016-04-11,18:10,PIT @ DET,PIT,DET,2.43,1.62,DET,DET,0.572,N,7,4,PIT,1.62
63,2016-04-11,19:05,BAL @ BOS,BAL,BOS,2.69,1.52,BOS,BOS,0.598,N,9,7,BAL,1.52
64,2016-04-11,20:05,SDP @ PHI,SDP,PHI,2.08,1.81,PHI,PHI,0.543,N,4,3,SDP,1.81
65,2016-04-11,21:10,CHW @ MIN,CHW,MIN,1.86,2.01,CHW,CHW,0.571,N,4,1,CHW,2.01
66,2016-04-11,21:15,MIL @ STL,MIL,STL,2.5,1.58,STL,STL,0.59,N,1,10,STL,1.58
67,2016-04-12,00:05,ATL @ WSN,ATL,WSN,3.0,1.43,WSN,WSN,0.726,N,4,6,WSN,1.43
68,2016-04-12,00:10,MIA @ NYM,MIA,NYM,2.38,1.63,NYM,NYM,0.571,N,10,3,MIA,1.63
69,2016-04-12,01:10,KCR @ HOU,KCR,HOU,2.2,1.73,HOU,HOU,0.588,N,2,8,KCR,1.73
70,2016-04-12,03:05,LAA @ OAK,LAA,OAK,2.23,1.7,OAK,OAK,0.557,N,4,1,LAA,1.7
71,2016-04-12,03:10,TEX @ SEA,TEX,SEA,2.51,1.57,SEA,SEA,0.507,N,7,3,TEX,1.57
72,2016-04-12,18:10,PIT @ DET,PIT,DET,2.03,1.84,DET,DET,0.572,N,2,8,DET,1.84
73,2016-04-12,21:10,ARI @ LAD,ARI,LAD,2.21,1.72,LAD,LAD,0.673,N,4,2,ARI,1.72
74,2016-04-13,00:05,ATL @ WSN,ATL,WSN,2.58,1.55,WSN,WSN,0.726,N,1,2,WSN,1.55
75,2016-04-13,00:05,SDP @ PHI,SDP,PHI,1.91,1.96,SDP,PHI,0.543,Y,0,3,PHI,1.96
76,2016-04-13,00:07,NYY @ TOR,NYY,TOR,2.03,1.85,TOR,TOR,0.559,N,3,2,TOR,1.85
77,2016-04-13,00:10,BAL @ BOS,BAL,BOS,2.38,1.63,BOS,BOS,0.598,N,9,5,BOS,1.63
78,2016-04-13,00:10,MIA @ NYM,MIA,NYM,2.14,1.76,NYM,NYM,0.571,N,2,1,NYM,1.76
79,2016-04-13,00:10,CLE @ TBR,CLE,TBR,1.82,2.07,CLE,CLE,0.561,N,1,5,CLE,2.07
80,2016-04-13,01:10,KCR @ HOU,KCR,HOU,2.15,1.76,HOU,HOU,0.588,N,3,2,KCR,1.76
81,2016-04-13,01:40,SFG @ COL,SFG,COL,1.97,1.9,COL,COL,0.506,N,7,2,COL,1.9
82,2016-04-13,03:05,LAA @ OAK,LAA,OAK,1.99,1.88,OAK,OAK,0.557,N,5,4,LAA,1.88
83,2016-04-13,03:10,TEX @ SEA,TEX,SEA,2.13,1.77,SEA,SEA,0.507,N,8,0,SEA,1.77
84,2016-04-13,18:10,MIA @ NYM,MIA,NYM,2.04,1.84,NYM,NYM,0.571,N,1,2,NYM,1.84
85,2016-04-13,20:35,LAA @ OAK,LAA,OAK,1.93,1.94,LAA,OAK,0.557,Y,5,1,LAA,1.94
86,2016-04-13,20:40,TEX @ SEA,TEX,SEA,2.27,1.68,SEA,SEA,0.507,N,2,4,SEA,1.68
87,2016-04-14,00:05,ATL @ WSN,ATL,WSN,2.29,1.68,WSN,WSN,0.726,N,0,3,WSN,1.68
88,2016-04-14,00:05,SDP @ PHI,SDP,PHI,2.02,1.85,PHI,PHI,0.543,N,1,2,PHI,1.85
89,2016-04-14,00:05,DET @ PIT,DET,PIT,2.13,1.77,PIT,PIT,0.508,N,7,3,DET,1.77
90,2016-04-14,00:07,NYY @ TOR,NYY,TOR,2.13,1.77,TOR,TOR,0.559,N,2,7,TOR,1.77
91,2016-04-14,01:05,CIN @ CHC,CIN,CHC,2.69,1.51,CHC,CHC,0.729,N,2,9,CHC,1.51
92,2016-04-14,01:10,KCR @ HOU,KCR,HOU,1.97,1.9,HOU,HOU,0.588,N,4,2,KCR,1.9
93,2016-04-14,01:10,CHW @ MIN,CHW,MIN,1.9,1.97,CHW,CHW,0.571,N,3,0,CHW,1.97
94,2016-04-14,01:15,MIL @ STL,MIL,STL,2.24,1.71,STL,STL,0.59,N,6,4,STL,1.71
95,2016-04-14,01:40,SFG @ COL,SFG,COL,1.93,1.94,SFG,COL,0.506,Y,6,10,COL,1.94
96,2016-04-14,03:10,ARI @ LAD,ARI,LAD,2.42,1.62,LAD,LAD,0.673,N,1,3,LAD,1.62
97,2016-04-14,17:35,DET @ PIT,DET,PIT,2.27,1.69,PIT,PIT,0.508,N,7,4,DET,1.69
98,2016-04-14,18:05,SDP @ PHI,SDP,PHI,1.98,1.89,PHI,PHI,0.543,N,0,3,PHI,1.89
99,2016-04-14,18:10,CHW @ MIN,CHW,MIN,2.05,1.83,MIN,CHW,0.571,Y,3,1,CHW,1.83
100,2016-04-14,18:10,CLE @ TBR,CLE,TBR,2.21,1.72,TBR,CLE,0.561,Y,6,0,CLE,1.72
101,2016-04-14,18:45,MIL @ STL,MIL,STL,2.63,1.54,STL,STL,0.59,N,0,7,STL,1.54
102,2016-04-14,20:10,SFG @ COL,SFG,COL,1.96,1.91,COL,COL,0.506,N,6,11,COL,1.91
103,2016-04-14,21:05,ATL @ WSN,ATL,WSN,2.92,1.46,WSN,WSN,0.726,N,2,6,WSN,1.46
104,2016-04-15,01:05,BAL @ TEX,BAL,TEX,2.11,1.78,TEX,TEX,0.576,N,3,6,BAL,1.78
105,2016-04-15,19:20,COL @ CHC,COL,CHC,2.98,1.46,CHC,CHC,0.689,N,6,1,COL,1.46
106,2016-04-16,00:05,SEA @ NYY,SEA,NYY,2.19,1.73,NYY,NYY,0.543,N,7,1,SEA,1.73
107,2016-04-16,00:05,WSN @ PHI,WSN,PHI,1.69,2.26,WSN,WSN,0.621,N,9,1,WSN,2.26
108,2016-04-16,00:05,MIL @ PIT,MIL,PIT,2.22,1.71,PIT,PIT,0.565,N,8,4,PIT,1.71
109,2016-04-16,00:10,TOR @ BOS,TOR,BOS,2.03,1.84,BOS,BOS,0.573,N,3,5,BOS,1.84
110,2016-04-16,00:10,NYM @ CLE,NYM,CLE,2.02,1.85,CLE,CLE,0.58,N,6,5,CLE,1.85
111,2016-04-16,00:10,ATL @ MIA,ATL,MIA,2.72,1.5,MIA,MIA,0.644,N,6,3,ATL,1.5
112,2016-04-16,00:10,CHW @ TBR,CHW,TBR,1.88,1.99,CHW,CHW,0.5,N,1,0,TBR,1.99
113,2016-04-16,01:05,BAL @ TEX,BAL,TEX,1.91,1.96,BAL,TEX,0.576,Y,11,5,TEX,1.96
114,2016-04-16,01:10,DET @ HOU,DET,HOU,2.73,1.5,HOU,HOU,0.531,N,0,1,DET,1.5
115,2016-04-16,01:10,LAA @ MIN,LAA,MIN,1.66,2.31,LAA,LAA,0.505,N,4,5,MIN,2.31
116,2016-04-16,01:15,CIN @ STL,CIN,STL,2.66,1.52,STL,STL,0.637,N,3,14,CIN,1.52
117,2016-04-16,03:05,KCR @ OAK,KCR,OAK,2.04,1.84,OAK,OAK,0.519,N,4,2,OAK,1.84
118,2016-04-16,03:10,SFG @ LAD,SFG,LAD,2.46,1.6,LAD,LAD,0.59,N,3,7,SFG,1.6
119,2016-04-16,03:40,ARI @ SDP,ARI,SDP,1.68,2.27,ARI,SDP,0.543,Y,3,2,SDP,2.27
120,2016-04-16,18:05,SEA @ NYY,SEA,NYY,1.82,2.06,SEA,NYY,0.543,Y,3,2,SEA,2.06
121,2016-04-16,19:10,LAA @ MIN,LAA,MIN,2.06,1.82,MIN,LAA,0.505,Y,4,6,MIN,1.82
122,2016-04-16,19:15,CIN @ STL,CIN,STL,2.21,1.72,STL,STL,0.637,N,9,8,CIN,1.72
123,2016-04-16,19:20,COL @ CHC,COL,CHC,3.59,1.33,CHC,CHC,0.689,N,2,6,CHC,1.33
124,2016-04-16,21:05,TOR @ BOS,TOR,BOS,2.18,1.74,BOS,BOS,0.573,N,2,4,BOS,1.74
125,2016-04-16,21:05,KCR @ OAK,KCR,OAK,2.29,1.69,OAK,OAK,0.519,N,3,5,OAK,1.69
126,2016-04-16,21:10,NYM @ CLE,NYM,CLE,1.8,2.1,NYM,CLE,0.58,Y,5,7,CLE,2.1
127,2016-04-16,23:10,CHW @ TBR,CHW,TBR,2.3,1.69,TBR,CHW,0.5,Y,2,7,TBR,1.69
128,2016-04-17,00:05,WSN @ PHI,WSN,PHI,1.51,2.68,WSN,WSN,0.621,N,8,1,PHI,2.68
129,2016-04-17,00:05,MIL @ PIT,MIL,PIT,2.27,1.69,PIT,PIT,0.565,N,0,5,PIT,1.69
130,2016-04-17,00:10,DET @ HOU,DET,HOU,2.14,1.76,HOU,HOU,0.531,N,5,3,HOU,1.76
131,2016-04-17,00:10,ATL @ MIA,ATL,MIA,2.19,1.74,MIA,MIA,0.644,N,6,4,ATL,1.74
132,2016-04-17,01:40,ARI @ SDP,ARI,SDP,1.91,1.95,ARI,SDP,0.543,Y,3,5,ARI,1.95
133,2016-04-17,02:10,SFG @ LAD,SFG,LAD,1.94,1.92,LAD,LAD,0.59,N,4,3,LAD,1.92
134,2016-04-17,18:10,NYM @ CLE,NYM,CLE,2.37,1.64,CLE,CLE,0.58,N,6,0,NYM,1.64
135,2016-04-17,18:10,ATL @ MIA,ATL,MIA,2.13,1.77,MIA,MIA,0.644,N,6,5,ATL,1.77
136,2016-04-17,18:10,CHW @ TBR,CHW,TBR,1.95,1.92,TBR,CHW,0.5,Y,2,3,TBR,1.92
137,2016-04-17,18:35,TOR @ BOS,TOR,BOS,1.73,2.2,TOR,BOS,0.573,Y,5,3,TOR,2.2
138,2016-04-17,18:35,WSN @ PHI,WSN,PHI,1.68,2.27,WSN,WSN,0.621,N,2,3,PHI,2.27
139,2016-04-17,18:35,MIL @ PIT,MIL,PIT,2.16,1.76,PIT,PIT,0.565,N,3,9,PIT,1.76
140,2016-04-17,19:10,DET @ HOU,DET,HOU,2.12,1.78,HOU,HOU,0.531,N,4,5,HOU,1.78
141,2016-04-17,19:10,LAA @ MIN,LAA,MIN,1.91,1.96,LAA,LAA,0.505,N,2,3,MIN,1.96
142,2016-04-17,19:15,CIN @ STL,CIN,STL,2.54,1.56,STL,STL,0.637,N,3,4,STL,1.56
143,2016-04-17,19:20,COL @ CHC,COL,CHC,3.08,1.41,CHC,CHC,0.689,N,2,0,COL,1.41
144,2016-04-17,21:05,KCR @ OAK,KCR,OAK,1.92,1.95,KCR,OAK,0.519,Y,2,3,OAK,1.95
145,2016-04-17,21:40,ARI @ SDP,ARI,SDP,1.97,1.9,SDP,SDP,0.543,N,7,3,ARI,1.9
146,2016-04-18,16:05,TOR @ BOS,TOR,BOS,1.97,1.9,BOS,BOS,0.573,N,4,3,TOR,1.9
147,2016-04-19,00:05,NYM @ PHI,NYM,PHI,1.56,2.57,NYM,NYM,0.559,N,5,2,NYM,2.57
148,2016-04-19,00:10,COL @ CIN,COL,CIN,2.15,1.76,CIN,COL,0.509,Y,5,1,CIN,1.76
149,2016-04-19,00:10,WSN @ MIA,WSN,MIA,2.48,1.59,MIA,WSN,0.555,Y,1,6,WSN,1.59
150,2016-04-19,01:09,CHC @ STL,CHC,STL,1.87,2.01,CHC,CHC,0.566,N,5,0,CHC,2.01
151,2016-04-19,01:10,LAA @ CHW,LAA,CHW,2.09,1.8,CHW,CHW,0.606,N,7,0,CHW,1.8
152,2016-04-19,01:10,MIL @ MIN,MIL,MIN,2.23,1.71,MIN,MIL,0.543,Y,4,7,MIL,1.71
153,2016-04-19,03:15,ARI @ SFG,ARI,SFG,2.26,1.69,SFG,SFG,0.627,N,9,7,ARI,1.69
154,2016-04-19,18:10,MIL @ MIN,MIL,MIN,2.53,1.57,MIN,MIL,0.543,Y,6,5,MIL,1.57
155,2016-04-19,23:10,SEA @ CLE,SEA,CLE,2.36,1.64,CLE,CLE,0.576,N,2,3,CLE,1.64
156,2016-04-20,00:05,TOR @ BAL,TOR,BAL,1.73,2.17,TOR,BAL,0.514,Y,4,3,BAL,2.17
157,2016-04-20,00:05,OAK @ NYY,OAK,NYY,2.43,1.61,NYY,NYY,0.616,N,3,2,OAK,1.61
158,2016-04-20,00:05,NYM @ PHI,NYM,PHI,1.88,1.98,NYM,NYM,0.559,N,11,1,PHI,1.98
159,2016-04-20,00:10,LAD @ ATL,LAD,ATL,1.49,2.72,LAD,LAD,0.63,N,1,8,LAD,2.72
160,2016-04-20,00:10,TBR @ BOS,TBR,BOS,1.9,1.98,TBR,BOS,0.655,Y,3,0,BOS,1.98
161,2016-04-20,00:10,COL @ CIN,COL,CIN,1.99,1.87,CIN,COL,0.509,Y,3,4,CIN,1.87
162,2016-04-20,00:10,WSN @ MIA,WSN,MIA,1.71,2.23,WSN,WSN,0.555,N,7,0,WSN,2.23
163,2016-04-20,00:15,DET @ KCR,DET,KCR,2.39,1.62,KCR,DET,0.518,Y,6,8,DET,1.62
164,2016-04-20,01:05,HOU @ TEX,HOU,TEX,1.9,1.94,HOU,TEX,0.578,Y,5,7,TEX,1.94
165,2016-04-20,01:10,LAA @ CHW,LAA,CHW,2.01,1.86,CHW,CHW,0.606,N,0,5,CHW,1.86
166,2016-04-20,01:15,CHC @ STL,CHC,STL,2.03,1.85,STL,CHC,0.566,Y,2,1,STL,1.85
167,2016-04-20,03:10,PIT @ SDP,PIT,SDP,1.66,2.33,PIT,PIT,0.539,N,4,5,SDP,2.33
168,2016-04-20,03:15,ARI @ SFG,ARI,SFG,2.06,1.83,SFG,SFG,0.627,N,3,0,ARI,1.83
169,2016-04-20,17:35,COL @ CIN,COL,CIN,2.13,1.77,CIN,COL,0.509,Y,5,6,CIN,1.77
170,2016-04-20,18:45,CHC @ STL,CHC,STL,1.99,1.88,STL,CHC,0.566,Y,3,5,STL,1.88
171,2016-04-20,19:10,LAA @ CHW,LAA,CHW,2.31,1.67,CHW,CHW,0.606,N,1,2,CHW,1.67
172,2016-04-20,23:10,SEA @ CLE,SEA,CLE,2.14,1.76,CLE,CLE,0.576,N,2,1,SEA,1.76
173,2016-04-21,00:05,TOR @ BAL,TOR,BAL,2.03,1.85,BAL,BAL,0.514,N,3,4,BAL,1.85
174,2016-04-21,00:05,OAK @ NYY,OAK,NYY,2.29,1.68,NYY,NYY,0.616,N,5,2,OAK,1.68
175,2016-04-21,00:10,LAD @ ATL,LAD,ATL,1.67,2.3,LAD,LAD,0.63,N,5,3,LAD,2.3
176,2016-04-21,00:10,TBR @ BOS,TBR,BOS,1.92,1.94,TBR,BOS,0.655,Y,3,7,TBR,1.94
177,2016-04-21,00:10,WSN @ MIA,WSN,MIA,1.94,1.93,MIA,WSN,0.555,Y,3,1,MIA,1.93
178,2016-04-21,00:15,DET @ KCR,DET,KCR,2.14,1.76,KCR,DET,0.518,Y,3,2,KCR,1.76
179,2016-04-21,01:05,HOU @ TEX,HOU,TEX,2.1,1.79,TEX,TEX,0.578,N,1,2,TEX,1.79
180,2016-04-21,01:10,MIN @ MIL,MIN,MIL,2.16,1.75,MIL,MIL,0.621,N,5,10,MIN,1.75
181,2016-04-21,03:15,ARI @ SFG,ARI,SFG,2.21,1.72,SFG,SFG,0.627,N,2,1,ARI,1.72
182,2016-04-21,17:10,LAD @ ATL,LAD,ATL,1.35,3.37,LAD,LAD,0.63,N,2,1,LAD,3.37
183,2016-04-21,17:10,SEA @ CLE,SEA,CLE,1.89,1.98,SEA,CLE,0.576,Y,10,7,SEA,1.98
184,2016-04-21,18:10,WSN @ MIA,WSN,MIA,1.52,2.68,WSN,WSN,0.555,N,1,5,MIA,2.68
185,2016-04-21,18:35,TBR @ BOS,TBR,BOS,2.39,1.63,BOS,BOS,0.655,N,12,8,TBR,1.63
186,2016-04-21,18:40,MIN @ MIL,MIN,MIL,1.97,1.9,MIL,MIL,0.621,N,8,1,MIN,1.9
187,2016-04-21,19:10,LAA @ CHW,LAA,CHW,1.94,1.92,CHW,CHW,0.606,N,3,2,LAA,1.92
188,2016-04-21,20:45,ARI @ SFG,ARI,SFG,2.5,1.57,SFG,SFG,0.627,N,6,2,ARI,1.57
189,2016-04-22,00:10,CHC @ CIN,CHC,CIN,1.5,2.73,CHC,CHC,0.661,N,16,0,CHC,2.73
190,2016-04-23,00:05,MIN @ WSN,MIN,WSN,2.38,1.64,WSN,WSN,0.72,N,4,8,WSN,1.64
191,2016-04-23,00:05,TBR @ NYY,TBR,NYY,1.87,1.99,TBR,NYY,0.607,Y,3,6,NYY,1.99
192,2016-04-23,00:07,OAK @ TOR,OAK,TOR,2.12,1.78,TOR,TOR,0.634,N,8,5,TOR,1.78
193,2016-04-23,00:10,CHC @ CIN,CHC,CIN,1.47,2.84,CHC,CHC,0.661,N,8,1,CIN,2.84
194,2016-04-23,00:10,CLE @ DET,CLE,DET,1.96,1.91,DET,DET,0.508,N,2,1,CLE,1.91
195,2016-04-23,00:35,NYM @ ATL,NYM,ATL,1.51,2.71,NYM,NYM,0.598,N,6,3,NYM,2.71
196,2016-04-23,01:10,TEX @ CHW,TEX,CHW,2.58,1.56,CHW,TEX,0.517,Y,0,5,CHW,1.56
197,2016-04-23,01:10,BOS @ HOU,BOS,HOU,2.22,1.72,HOU,BOS,0.52,Y,6,2,HOU,1.72
198,2016-04-23,01:10,PHI @ MIL,PHI,MIL,2.1,1.79,MIL,MIL,0.59,N,5,2,PHI,1.79
199,2016-04-23,01:15,BAL @ KCR,BAL,KCR,2.13,1.77,KCR,BAL,0.509,Y,2,4,BAL,1.77
200,2016-04-23,01:40,LAD @ COL,LAD,COL,1.78,2.12,LAD,LAD,0.545,N,5,7,LAD,2.12
201,2016-04-23,02:40,PIT @ ARI,PIT,ARI,2.14,1.77,ARI,PIT,0.542,Y,8,7,ARI,1.77
202,2016-04-23,03:05,SEA @ LAA,SEA,LAA,1.97,1.9,LAA,SEA,0.552,Y,5,2,LAA,1.9
203,2016-04-23,03:15,MIA @ SFG,MIA,SFG,2.45,1.6,SFG,SFG,0.555,N,1,8,SFG,1.6
204,2016-04-23,03:40,STL @ SDP,STL,SDP,1.75,2.16,STL,STL,0.564,N,1,4,STL,2.16
205,2016-04-23,18:05,MIN @ WSN,MIN,WSN,2.08,1.8,WSN,WSN,0.72,N,0,2,WSN,1.8
206,2016-04-23,18:05,TBR @ NYY,TBR,NYY,2.41,1.63,NYY,NYY,0.607,N,2,3,NYY,1.63
207,2016-04-23,18:07,OAK @ TOR,OAK,TOR,2.44,1.61,TOR,TOR,0.634,N,3,9,TOR,1.61
208,2016-04-23,18:10,CLE @ DET,CLE,DET,1.88,2.0,CLE,DET,0.508,Y,10,1,CLE,2.0
209,2016-04-23,19:10,TEX @ CHW,TEX,CHW,2.3,1.67,CHW,TEX,0.517,Y,3,4,CHW,1.67
210,2016-04-23,21:05,BOS @ HOU,BOS,HOU,2.2,1.73,HOU,BOS,0.52,Y,3,8,HOU,1.73
211,2016-04-24,00:10,NYM @ ATL,NYM,ATL,1.68,2.29,NYM,NYM,0.598,N,8,2,NYM,2.29
212,2016-04-24,00:10,CHC @ CIN,CHC,CIN,1.59,2.48,CHC,CHC,0.661,N,5,13,CHC,2.48
213,2016-04-24,00:10,PHI @ MIL,PHI,MIL,2.23,1.71,MIL,MIL,0.59,N,10,6,MIL,1.71
214,2016-04-24,00:15,BAL @ KCR,BAL,KCR,2.05,1.84,KCR,BAL,0.509,Y,8,3,KCR,1.84
215,2016-04-24,01:10,PIT @ ARI,PIT,ARI,1.94,1.93,ARI,PIT,0.542,Y,1,7,PIT,1.93
216,2016-04-24,01:10,LAD @ COL,LAD,COL,1.82,2.07,LAD,LAD,0.545,N,4,1,LAD,2.07
217,2016-04-24,01:40,STL @ SDP,STL,SDP,1.66,2.34,STL,STL,0.564,N,11,2,STL,2.34
