Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1980,PIT,6,LAD,8
1980,PIT,1,LAD,3
1980,PIT,0,LAD,2
1980,STL,1,LAD,5
1980,STL,3,LAD,4
1980,STL,3,LAD,5
1980,ATL,0,LAD,3
1980,ATL,4,LAD,8
1980,ATL,6,LAD,5
1980,ATL,9,LAD,5
1980,CIN,2,LAD,3
1980,CIN,1,LAD,5
1980,CIN,5,LAD,4
1980,PHI,3,LAD,2
1980,PHI,6,LAD,5
1980,MON,7,LAD,8
1980,MON,3,LAD,5
1980,NYM,3,LAD,4
1980,NYM,0,LAD,5
1980,NYM,9,LAD,6
1980,SDP,4,LAD,3
1980,SDP,4,LAD,1
1980,SDP,7,LAD,10
1980,SDP,4,LAD,5
1980,SFG,0,LAD,4
