ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
1323,2016-08-01,00:05,MIA @ CHC,MIA,CHC,1.81,2.05,MIA,CHC,0.672,Y,2,3,CHC,2.05
1324,2016-08-01,00:10,TOR @ HOU,TOR,HOU,2.42,1.61,HOU,HOU,0.513,N,2,1,HOU,1.61
1325,2016-08-01,01:40,WSN @ ARI,WSN,ARI,1.77,2.11,WSN,WSN,0.627,N,10,4,WSN,2.11
1326,2016-08-01,02:10,MIL @ SDP,MIL,SDP,1.83,2.03,MIL,MIL,0.514,N,3,2,SDP,2.03
1327,2016-08-01,02:10,BOS @ SEA,BOS,SEA,1.58,2.48,BOS,BOS,0.515,N,4,5,BOS,2.48
1328,2016-08-01,18:20,MIA @ CHC,MIA,CHC,2.91,1.44,CHC,CHC,0.672,N,4,5,CHC,1.44
1329,2016-08-01,19:40,WSN @ ARI,WSN,ARI,1.44,2.88,WSN,WSN,0.627,N,8,3,WSN,2.88
1330,2016-08-01,19:40,MIL @ SDP,MIL,SDP,1.75,2.12,MIL,MIL,0.514,N,3,12,SDP,2.12
1331,2016-08-01,23:10,MIN @ CLE,MIN,CLE,2.56,1.55,CLE,CLE,0.701,N,13,5,MIN,1.55
1332,2016-08-01,23:10,KCR @ TBR,KCR,TBR,2.29,1.66,TBR,TBR,0.529,N,0,12,KCR,1.66
1333,2016-08-02,00:10,TOR @ HOU,TOR,HOU,1.93,1.93,TOR,HOU,0.513,Y,3,1,TOR,1.93
1334,2016-08-02,00:40,LAD @ COL,LAD,COL,1.96,1.91,COL,LAD,0.545,Y,2,12,COL,1.91
1335,2016-08-02,02:05,OAK @ LAA,OAK,LAA,2.08,1.8,LAA,LAA,0.523,N,6,8,LAA,1.8
1336,2016-08-02,02:10,BOS @ SEA,BOS,SEA,1.85,2.02,BOS,BOS,0.515,N,1,3,SEA,2.02
1337,2016-08-02,16:10,MIN @ CLE,MIN,CLE,2.34,1.65,CLE,CLE,0.701,N,2,9,MIN,1.65
1338,2016-08-02,16:10,KCR @ TBR,KCR,TBR,2.21,1.71,TBR,TBR,0.529,N,2,3,KCR,1.71
1339,2016-08-02,16:35,STL @ CIN,STL,CIN,1.68,2.28,STL,STL,0.56,N,0,7,CIN,2.28
1340,2016-08-02,17:05,SFG @ PHI,SFG,PHI,1.83,2.03,SFG,SFG,0.543,N,3,2,PHI,2.03
1341,2016-08-02,17:08,CHW @ DET,CHW,DET,2.09,1.78,DET,DET,0.569,N,6,3,DET,1.78
1342,2016-08-02,23:05,TEX @ BAL,TEX,BAL,2.11,1.78,BAL,BAL,0.503,N,5,3,BAL,1.78
1343,2016-08-02,23:05,OAK @ LAA,OAK,LAA,2.12,1.77,LAA,LAA,0.523,N,8,6,LAA,1.77
1344,2016-08-02,23:10,PIT @ ATL,PIT,ATL,1.76,2.14,PIT,PIT,0.575,N,2,5,PIT,2.14
1345,2016-08-03,00:10,TOR @ HOU,TOR,HOU,1.84,2.01,TOR,HOU,0.513,Y,4,1,TOR,2.01
1346,2016-08-03,00:40,LAD @ COL,LAD,COL,1.6,2.44,LAD,LAD,0.545,N,4,2,COL,2.44
1347,2016-08-03,02:10,BOS @ SEA,BOS,SEA,1.7,2.21,BOS,BOS,0.515,N,3,2,SEA,2.21
1348,2016-08-05,00:10,MIL @ ARI,MIL,ARI,2.15,1.75,ARI,MIL,0.517,Y,15,6,ARI,1.75
1349,2016-08-05,00:10,MIA @ COL,MIA,COL,2.02,1.84,COL,COL,0.521,N,6,12,MIA,1.84
1350,2016-08-05,00:40,PHI @ SDP,PHI,SDP,1.99,1.87,SDP,SDP,0.537,N,7,9,PHI,1.87
1351,2016-08-05,01:10,LAA @ SEA,LAA,SEA,1.85,2.01,LAA,SEA,0.629,Y,6,8,SEA,2.01
1352,2016-08-05,17:05,CLE @ NYY,CLE,NYY,1.9,1.96,CLE,NYY,0.507,Y,2,3,NYY,1.96
1353,2016-08-05,17:08,NYM @ DET,NYM,DET,1.76,2.13,NYM,DET,0.548,Y,3,1,DET,2.13
1354,2016-08-05,17:10,MIN @ TBR,MIN,TBR,2.15,1.75,TBR,TBR,0.61,N,6,3,MIN,1.75
1355,2016-08-05,17:35,SFG @ WSN,SFG,WSN,1.74,2.16,SFG,WSN,0.619,Y,0,1,WSN,2.16
1356,2016-08-05,17:35,CIN @ PIT,CIN,PIT,2.62,1.53,PIT,PIT,0.614,N,7,3,PIT,1.53
1357,2016-08-05,18:10,BAL @ CHW,BAL,CHW,1.59,2.47,BAL,CHW,0.519,Y,10,2,BAL,2.47
1358,2016-08-05,18:10,TEX @ HOU,TEX,HOU,1.81,2.07,TEX,HOU,0.502,Y,5,3,HOU,2.07
1359,2016-08-05,18:15,TOR @ KCR,TOR,KCR,1.63,2.37,TOR,TOR,0.536,N,1,7,TOR,2.37
1360,2016-08-05,18:15,ATL @ STL,ATL,STL,2.79,1.47,STL,STL,0.673,N,6,3,STL,1.47
1361,2016-08-05,20:05,CHC @ OAK,CHC,OAK,1.59,2.45,CHC,CHC,0.635,N,3,1,CHC,2.45
1362,2016-08-05,20:10,MIL @ ARI,MIL,ARI,2.13,1.75,ARI,MIL,0.517,Y,3,9,ARI,1.75
1363,2016-08-05,20:10,MIA @ COL,MIA,COL,2.22,1.7,COL,COL,0.521,N,10,7,MIA,1.7
1364,2016-08-05,20:10,LAA @ SEA,LAA,SEA,2.1,1.78,SEA,SEA,0.629,N,1,3,SEA,1.78
1365,2016-08-05,20:40,PHI @ SDP,PHI,SDP,1.98,1.88,SDP,SDP,0.537,N,6,5,PHI,1.88
1366,2016-08-05,23:10,BOS @ LAD,BOS,LAD,1.92,1.93,BOS,LAD,0.515,Y,5,8,BOS,1.93
1367,2016-08-08,00:10,ATL @ MIL,ATL,MIL,2.23,1.7,MIL,MIL,0.627,N,3,4,ATL,1.7
1368,2016-08-08,02:05,BAL @ OAK,BAL,OAK,1.75,2.15,BAL,BAL,0.531,N,0,1,OAK,2.15
1369,2016-08-08,02:10,DET @ SEA,DET,SEA,1.91,1.94,DET,SEA,0.536,Y,1,3,SEA,1.94
1370,2016-08-08,17:10,HOU @ MIN,HOU,MIN,1.92,1.93,HOU,HOU,0.59,N,15,7,MIN,1.93
1371,2016-08-08,18:10,ATL @ MIL,ATL,MIL,2.13,1.76,MIL,MIL,0.627,N,3,11,ATL,1.76
1372,2016-08-08,19:35,BAL @ OAK,BAL,OAK,1.7,2.22,BAL,BAL,0.531,N,9,6,OAK,2.22
1373,2016-08-08,23:10,HOU @ MIN,HOU,MIN,1.8,2.08,HOU,HOU,0.59,N,10,2,MIN,2.08
1374,2016-08-09,00:15,CHW @ KCR,CHW,KCR,2.36,1.63,KCR,KCR,0.511,N,1,2,CHW,1.63
1375,2016-08-11,17:10,LAA @ CLE,LAA,CLE,3.04,1.41,CLE,CLE,0.662,N,4,5,CLE,1.41
1376,2016-08-12,00:08,STL @ CHC,STL,CHC,2.57,1.54,CHC,CHC,0.643,N,6,4,CHC,1.54
1377,2016-08-15,00:05,OAK @ TEX,OAK,TEX,3.11,1.39,TEX,TEX,0.644,N,2,6,TEX,1.39
1378,2016-08-15,01:40,NYM @ ARI,NYM,ARI,2.06,1.8,ARI,NYM,0.565,Y,5,13,ARI,1.8
1379,2016-08-15,02:05,SEA @ LAA,SEA,LAA,2.21,1.71,LAA,SEA,0.552,Y,4,3,SEA,1.71
1380,2016-08-15,23:10,MIA @ CIN,MIA,CIN,1.54,2.57,MIA,MIA,0.528,N,4,5,MIA,2.57
1381,2016-08-16,02:05,SEA @ LAA,SEA,LAA,1.89,1.97,SEA,SEA,0.552,N,4,6,LAA,1.97
1382,2016-08-18,00:40,ARI @ SDP,ARI,SDP,1.75,2.15,ARI,SDP,0.543,Y,2,1,SDP,2.15
1383,2016-08-18,17:08,BOS @ DET,BOS,DET,2.4,1.62,DET,BOS,0.511,Y,5,10,DET,1.62
1384,2016-08-18,17:35,WSN @ ATL,WSN,ATL,1.55,2.56,WSN,WSN,0.657,N,6,7,WSN,2.56
1385,2016-08-18,17:35,HOU @ BAL,HOU,BAL,1.84,2.03,HOU,BAL,0.541,Y,5,3,BAL,2.03
1386,2016-08-18,18:15,MIN @ KCR,MIN,KCR,2.51,1.57,KCR,KCR,0.621,N,1,2,KCR,1.57
1387,2016-08-18,20:40,ARI @ SDP,ARI,SDP,2.07,1.8,SDP,SDP,0.543,N,1,9,SDP,1.8
1388,2016-08-19,00:05,NYM @ SFG,NYM,SFG,1.74,2.17,NYM,SFG,0.523,Y,2,0,SFG,2.17
1389,2016-08-19,16:35,LAD @ CIN,LAD,CIN,1.74,2.16,LAD,LAD,0.592,N,18,9,CIN,2.16
1390,2016-08-22,01:40,ATL @ ARI,ATL,ARI,2.13,1.76,ARI,ARI,0.573,N,9,10,ARI,1.76
1391,2016-08-22,17:10,BOS @ TBR,BOS,TBR,1.81,2.05,BOS,BOS,0.58,N,1,2,BOS,2.05
1392,2016-08-23,01:40,ATL @ ARI,ATL,ARI,2.56,1.55,ARI,ARI,0.573,N,3,1,ATL,1.55
1393,2016-08-23,02:10,SFG @ LAD,SFG,LAD,1.99,1.86,LAD,LAD,0.59,N,4,0,LAD,1.86
1394,2016-08-25,00:05,CLE @ TEX,CLE,TEX,1.66,2.31,CLE,TEX,0.537,Y,0,7,TEX,2.31
1395,2016-08-25,18:10,SEA @ CHW,SEA,CHW,1.95,1.91,CHW,CHW,0.516,N,1,4,CHW,1.91
1396,2016-08-25,18:10,PIT @ MIL,PIT,MIL,1.68,2.27,PIT,MIL,0.515,Y,3,1,PIT,2.27
1397,2016-08-25,19:05,CLE @ TEX,CLE,TEX,1.83,2.03,CLE,TEX,0.537,Y,1,2,TEX,2.03
1398,2016-08-26,00:08,KCR @ BOS,KCR,BOS,2.31,1.66,BOS,BOS,0.645,N,10,4,KCR,1.66
1399,2016-08-29,00:05,PIT @ CHC,PIT,CHC,2.6,1.54,CHC,CHC,0.665,N,5,6,CHC,1.54
1400,2016-08-29,00:10,LAD @ COL,LAD,COL,1.63,2.37,LAD,LAD,0.545,N,10,8,COL,2.37
1401,2016-08-29,00:10,STL @ MIL,STL,MIL,1.66,2.31,STL,STL,0.51,N,1,3,STL,2.31
1402,2016-08-29,00:15,NYY @ KCR,NYY,KCR,2.23,1.7,KCR,NYY,0.516,Y,5,4,KCR,1.7
1403,2016-08-29,23:10,MIA @ NYM,MIA,NYM,3.08,1.41,NYM,NYM,0.571,N,6,4,NYM,1.41
1404,2016-09-01,18:10,CHW @ MIN,CHW,MIN,2.13,1.77,MIN,CHW,0.571,Y,13,11,MIN,1.77
1405,2016-09-01,18:20,SFG @ CHC,SFG,CHC,2.22,1.7,CHC,CHC,0.659,N,2,3,CHC,1.7
1406,2016-09-02,00:08,WSN @ NYM,WSN,NYM,2.04,1.83,NYM,WSN,0.524,Y,1,5,WSN,1.83
1407,2016-09-05,00:10,CHC @ MIL,CHC,MIL,1.58,2.49,CHC,CHC,0.615,N,1,2,CHC,2.49
1408,2016-09-05,00:10,KCR @ MIN,KCR,MIN,1.66,2.3,KCR,KCR,0.543,N,5,6,KCR,2.3
1409,2016-09-05,00:40,SFG @ COL,SFG,COL,1.86,2.01,SFG,COL,0.506,Y,5,6,COL,2.01
1410,2016-09-05,01:10,BOS @ SDP,BOS,SDP,1.41,3.04,BOS,BOS,0.62,N,7,2,SDP,3.04
1411,2016-09-05,02:10,ARI @ LAD,ARI,LAD,2.14,1.74,LAD,LAD,0.673,N,1,3,LAD,1.74
1412,2016-09-05,02:10,TEX @ SEA,TEX,SEA,2.02,1.84,SEA,SEA,0.507,N,3,8,SEA,1.84
1413,2016-09-05,16:10,HOU @ CLE,HOU,CLE,2.35,1.63,CLE,CLE,0.581,N,7,10,HOU,1.63
1414,2016-09-06,02:10,TEX @ SEA,TEX,SEA,2.16,1.74,SEA,SEA,0.507,N,3,6,TEX,1.74
1415,2016-09-08,00:40,COL @ SDP,COL,SDP,1.8,2.08,COL,COL,0.512,N,3,6,SDP,2.08
1416,2016-09-08,17:05,TBR @ NYY,TBR,NYY,2.1,1.78,NYY,NYY,0.607,N,4,2,NYY,1.78
1417,2016-09-08,17:35,PHI @ WSN,PHI,WSN,3.05,1.41,WSN,WSN,0.693,N,2,3,PHI,1.41
